date,Open,High,Low,Close,Volume,Return,Target
2008-07-14,175.37,179.3,173.08,173.88,31644800.0,0.0075327384401435715,1
2008-07-15,172.3,173.74,166.39,169.64,37144400.0,-0.024384633080285267,0
2008-07-16,170.08,172.93,168.6,172.81,26706800.0,0.018686630511671964,1
2008-07-17,174.09,174.98,171.39,171.81,27054500.0,-0.005786702158439905,0
2008-07-18,168.21,169.65,165.0,165.15,31014800.0,-0.038763750654793094,0
2008-07-21,166.9,167.5,161.12,166.29,48588200.0,0.006902815622161551,1
2008-07-22,148.9,162.76,146.53,162.02,67128300.0,-0.02567803235311794,0
2008-07-23,165.15,168.37,161.56,166.26,37920300.0,0.02616960869028495,1
2008-07-24,164.3,165.26,158.45,159.03,29986400.0,-0.04348610609888126,0
2008-07-25,160.37,163.0,158.65,162.12,22629900.0,0.019430296170533934,1
2008-07-28,162.18,162.47,154.02,154.4,27882600.0,-0.04761904761904756,0
2008-07-29,156.55,159.45,153.65,157.08,24431100.0,0.01735751295336785,1
2008-07-30,157.71,160.49,156.08,159.88,25899400.0,0.017825311942959,1
2008-07-31,157.7,162.2,156.98,158.95,22767800.0,-0.005816862646985332,0
2008-08-01,159.94,159.99,155.75,156.66,19451400.0,-0.014407046240956234,0
2008-08-04,156.58,157.9,152.91,153.23,21161700.0,-0.021894548704200267,0
2008-08-05,155.5,160.8,154.82,160.64,24584700.0,0.04835867649937997,1
2008-08-06,159.97,167.4,158.0,164.19,28264600.0,0.022099103585657476,1
2008-08-07,162.89,166.15,161.5,163.57,24013300.0,-0.0037761130397709897,0
2008-08-08,163.86,169.65,163.75,169.55,25499900.0,0.03655927126001113,1
2008-08-11,170.07,176.5,169.67,173.56,31832300.0,0.02365084046004129,1
2008-08-12,173.52,179.29,173.51,176.73,29867100.0,0.01826457709149576,1
2008-08-13,177.98,180.0,175.9,179.3,30083800.0,0.014541956657047495,1
2008-08-14,178.33,180.45,177.84,179.32,25403600.0,0.0001115448968209698,1
2008-08-15,179.04,179.75,175.05,175.74,25294700.0,-0.019964309614097564,0
2008-08-18,175.57,177.81,173.82,175.39,19714800.0,-0.001991578468191757,0
2008-08-19,174.54,177.07,171.81,173.53,22007300.0,-0.010604937567706196,0
2008-08-20,174.7725,176.94,173.61,175.84,18105400.0,0.013311819281968562,1
2008-08-21,174.47,175.45,171.89,174.29,19276600.0,-0.00881483166515018,0
2008-08-22,175.82,177.5,175.57,176.79,15700400.0,0.014343909575994074,1
2008-08-25,176.15,176.23,171.66,172.55,17300900.0,-0.023983256971548017,0
2008-08-26,172.76,174.88,172.6101,173.64,15912500.0,0.00631700956244563,1
2008-08-27,173.31,175.76,172.1909,174.67,17063600.0,0.005931812946325721,1
2008-08-28,175.28,176.25,172.75,173.74,15406600.0,-0.005324325871643554,0
2008-08-29,172.96,173.5,169.0401,169.53,21403200.0,-0.024231610452400187,0
2008-09-02,172.4,173.5,165.0,166.19,27884400.0,-0.0197015277532,0
2008-09-03,166.84,168.68,164.0,166.96,26244100.0,0.004633251098140834,1
2008-09-04,165.86,167.9125,160.81,161.22,26549500.0,-0.034379492093914776,0
2008-09-05,158.59,162.4,157.65,160.18,28103000.0,-0.0064508125542735995,0
2008-09-08,164.57,164.89,151.4585,157.92,37356400.0,-0.014109127231864305,0
2008-09-09,156.86,159.96,149.79,151.68,44465200.0,-0.03951367781155002,0
2008-09-10,152.32,154.99,148.8,151.61,34755100.0,-0.00046149789029525934,0
2008-09-11,148.18,152.99,146.0,152.65,34683400.0,0.006859705824153961,1
2008-09-12,150.9099,150.9099,146.5,148.94,28322400.0,-0.02430396331477236,0
2008-09-15,142.03,147.69,140.36,140.36,32879800.0,-0.05760709010339726,0
2008-09-16,133.86,142.5,132.15,139.88,42851300.0,-0.0034197777144486796,0
2008-09-17,138.49,138.51,127.83,127.83,42873400.0,-0.08614526737203321,0
2008-09-18,130.57,140.0,120.68,134.09,59866200.0,0.04897128999452405,1
2008-09-19,142.6,144.2,136.31,140.91,51102700.0,0.050861361771944225,1
2008-09-22,139.94,140.25,130.66,131.05,30596900.0,-0.06997374210488949,0
2008-09-23,131.85,135.8,126.66,126.84,45727300.0,-0.03212514307516223,0
2008-09-24,127.27,130.95,125.15,128.71,37393400.0,0.014742983286029743,1
2008-09-25,129.8,134.79,128.52,131.93,35930200.0,0.025017481159195,1
2008-09-26,124.91,129.8,123.0,128.24,40230400.0,-0.027969377700295617,0
2008-09-29,119.62,119.68,100.59,105.26,93644900.0,-0.1791952588895821,0
2008-09-30,108.25,115.0,106.3,113.66,58095800.0,0.07980239407182199,1
2008-10-01,111.92,112.36,107.39,109.12,46303000.0,-0.03994369171212386,0
2008-10-02,108.01,108.79,100.0,100.1,57477300.0,-0.08266129032258074,0
2008-10-03,104.0,106.5,94.65,97.07,81942800.0,-0.030269730269730233,0
2008-10-06,91.96,98.78,87.54,98.14,75264900.0,0.01102297311218714,1
2008-10-07,100.48,101.5,88.95,89.16,67099000.0,-0.09150193600978196,0
2008-10-08,85.9125,96.33,85.68,89.79,78847900.0,0.0070659488559894346,1
2008-10-09,93.35,95.8,86.6,88.74,57763700.0,-0.01169395255596406,0
2008-10-10,85.7,100.0,85.0,96.8,79260700.0,0.09082713545188192,1
2008-10-13,104.55,110.53,101.02,110.26,54967000.0,0.13904958677685952,1
2008-10-14,116.26,116.4,103.14,104.08,70749800.0,-0.05604933792853262,0
2008-10-15,103.84,107.0,97.89,97.95,56577700.0,-0.05889700230591843,0
2008-10-16,99.77,103.43,91.74,101.89,70732900.0,0.04022460438999498,1
2008-10-17,99.6,102.04,85.885,97.4,62936700.0,-0.04406713121994299,0
2008-10-20,99.78,100.03,93.64,98.44,55327500.0,0.010677618069815153,1
2008-10-21,96.95,97.9,91.16,91.49,78345000.0,-0.07060138155221463,0
2008-10-22,97.37,101.25,92.93,96.87,80314600.0,0.058804240900645066,1
2008-10-23,96.51,99.25,91.9,98.23,59836800.0,0.014039434293382946,1
2008-10-24,90.33,97.9,90.11,96.38,56787800.0,-0.018833350300315632,0
2008-10-27,95.07,97.63,91.86,92.09,43170400.0,-0.044511309400290466,0
2008-10-28,95.43,100.5,92.37,99.91,58361900.0,0.08491692909110649,1
2008-10-29,100.86,109.54,99.94,104.55,69677800.0,0.04644179761785616,1
2008-10-30,108.23,112.19,107.61,111.04,58503200.0,0.06207556193209007,1
2008-10-31,107.4,110.78,105.14,107.59,59277000.0,-0.03106988472622485,0
2008-11-03,105.93,109.1,104.86,106.96,37783500.0,-0.005855562784645496,0
2008-11-04,109.99,111.79,106.67,110.99,49952900.0,0.03767763649962608,1
2008-11-05,108.91,109.72,102.99,103.3,44873400.0,-0.0692855212181277,0
2008-11-06,101.05,102.78,98.0,99.1,47109800.0,-0.04065827686350443,0
2008-11-07,99.24,99.85,95.72,98.24,39116200.0,-0.008678102926337083,0
2008-11-10,100.17,100.4,94.5,95.88,40136500.0,-0.02402280130293155,0
2008-11-11,94.81,97.17,92.26,94.77,43733500.0,-0.011576971214017462,0
2008-11-12,92.43,93.24,90.01,90.12,42106300.0,-0.04906616017727117,0
2008-11-13,89.87,96.44,86.02,96.44,66217400.0,0.07012871726586756,1
2008-11-14,93.76,93.99,90.0,90.24,50188100.0,-0.06428867689755291,0
2008-11-17,88.48,90.55,87.26,88.14,41518800.0,-0.023271276595744572,0
2008-11-18,89.64,90.99,86.86,89.91,43203400.0,0.020081688223281047,1
2008-11-19,89.44,91.58,86.21,86.29,41853600.0,-0.04026248470692906,0
2008-11-20,85.24,86.45,80.0,80.49,61314800.0,-0.06721520454282082,0
2008-11-21,81.93,84.12,79.14,82.58,56045400.0,0.025965958504162057,1
2008-11-24,85.21,94.79,84.84,92.95,51509200.0,0.12557519980624865,1
2008-11-25,94.63,94.7099,88.16,90.8,44117600.0,-0.023130715438407834,0
2008-11-26,89.92,95.25,89.85,95.0,32137000.0,0.04625550660792954,1
2008-11-28,94.7,94.76,91.86,92.67,10634800.0,-0.02452631578947362,0
2008-12-01,91.3,92.27,88.923,88.93,32991700.0,-0.04035826049422675,0
2008-12-02,90.03,92.65,86.5,92.47,41025800.0,0.03980658945237825,1
2008-12-03,89.4,96.23,88.8,95.9,47810000.0,0.03709311127933401,1
2008-12-04,94.43,95.21,89.06,91.41,38977500.0,-0.046819603753910366,0
2008-12-05,90.35,94.49,88.86,94.0,37278400.0,0.028333880319439952,1
2008-12-08,97.28,100.8,95.8,99.72,42326500.0,0.06085106382978722,1
2008-12-09,98.395,103.6,97.21,100.06,42982000.0,0.003409546730846369,1
2008-12-10,97.87,99.49,96.5,98.21,33501700.0,-0.018488906656006443,0
2008-12-11,97.35,101.24,94.83,95.0,37164900.0,-0.03268506262091431,0
2008-12-12,92.8,99.0,92.53,98.27,37184800.0,0.03442105263157891,1
2008-12-15,95.99,96.21,93.0,94.75,31848500.0,-0.035819680472168436,0
2008-12-16,93.98,96.48,92.75,95.43,39053800.0,0.0071767810026386325,1
2008-12-17,91.03,91.1,88.02,89.16,46209300.0,-0.0657026092423767,0
2008-12-18,89.31,90.83,88.44,89.43,30622000.0,0.00302826379542398,1
2008-12-19,90.13,90.94,88.8,90.0,28640000.0,0.006373700100637203,1
2008-12-22,90.02,90.03,84.69,85.74,30169300.0,-0.04733333333333334,0
2008-12-23,86.87,87.87,85.9,86.38,22679700.0,0.007464427338465196,1
2008-12-24,86.14,86.25,84.55,85.04,9690500.0,-0.015512850196804706,0
2008-12-26,86.64,87.42,85.24,85.81,11011600.0,0.009054562558795887,1
2008-12-29,86.52,87.62,85.07,86.61,24500000.0,0.009322922736277883,1
2008-12-30,87.42,88.05,84.72,86.29,34557200.0,-0.003694723473040007,0
2008-12-31,85.97,87.74,85.34,85.35,21697900.0,-0.01089349866728484,0
2009-01-02,85.88,91.04,85.16,90.75,26643400.0,0.06326889279437609,1
2009-01-05,93.17,96.18,92.71,94.58,42200300.0,0.042203856749311264,1
2009-01-06,95.95,97.17,92.39,93.02,46046800.0,-0.016493973355889202,0
2009-01-07,91.81,92.5,90.26,91.01,26894600.0,-0.021608256288970007,0
2009-01-08,90.43,93.15,90.04,92.7,24053600.0,0.018569387979342933,1
2009-01-09,93.21,93.38,90.14,90.58,19530200.0,-0.022869471413160758,0
2009-01-12,90.46,90.99,87.55,88.66,22061300.0,-0.021196732170457033,0
2009-01-13,88.24,89.7399,86.35,87.71,28514200.0,-0.010715091360252726,0
2009-01-14,86.24,87.25,84.72,85.33,36488000.0,-0.027134876296887378,0
2009-01-15,80.56,84.12,80.05,83.38,65415500.0,-0.02285245517403023,0
2009-01-16,84.3,84.38,80.4,82.33,37415200.0,-0.012592947949148448,0
2009-01-20,81.93,82.0,78.2,78.2,32854100.0,-0.050163974249969545,0
2009-01-21,79.45,82.88,79.31,82.83,38902500.0,0.05920716112531954,1
2009-01-22,88.0,90.0,85.82,88.36,50340300.0,0.06676325003018224,1
2009-01-23,86.81,89.87,86.5,88.36,27277500.0,0.0,0
2009-01-26,88.88,90.97,88.3,89.64,24722800.0,0.014486192847442236,1
2009-01-27,90.19,91.55,89.74,90.73,22072800.0,0.012159750111557344,1
2009-01-28,92.15,95.0,91.5,94.2,30764500.0,0.03824534332635299,1
2009-01-29,93.09,94.34,92.6,93.0,21168900.0,-0.01273885350318471,0
2009-01-30,92.62,93.62,90.01,90.13,23267100.0,-0.030860215053763462,0
2009-02-02,89.1,92.0,88.9,91.51,19937400.0,0.015311217130811183,1
2009-02-03,91.92,93.38,90.28,92.98,21403900.0,0.01606381816194946,1
2009-02-04,93.24,96.25,93.1,93.55,28872200.0,0.006130350613035018,1
2009-02-05,92.77,97.25,92.62,96.46,26758800.0,0.031106360235168218,1
2009-02-06,97.0,100.0,97.0,99.72,24543200.0,0.03379639228695841,1
2009-02-09,101.165,103.0,99.5,102.51,25536100.0,0.02797833935018046,1
2009-02-10,101.17,102.51,97.06,97.83,30323600.0,-0.04565408252853387,0
2009-02-11,96.35,98.31,95.77,96.82,24106200.0,-0.01032403148318517,0
2009-02-12,95.83,99.75,95.83,99.27,29185300.0,0.025304689113819556,1
2009-02-13,99.11,99.94,98.12,99.16,21749200.0,-0.0011080890500654306,0
2009-02-17,96.79,97.04,94.28,94.53,24222800.0,-0.046692214602662374,0
2009-02-18,95.03,95.85,92.72,94.37,24456400.0,-0.0016925843647519478,0
2009-02-19,93.37,94.25,90.11,90.64,32957300.0,-0.03952527286213847,0
2009-02-20,89.4,92.4,89.0,91.2,26797000.0,0.0061782877316858276,1
2009-02-23,91.6,92.0,86.51,86.95,28106500.0,-0.04660087719298245,0
2009-02-24,87.4475,90.89,87.0,90.25,28825200.0,0.037952846463484624,1
2009-02-25,89.86,92.92,89.25,91.16,29751900.0,0.010083102493074758,1
2009-02-26,92.0,92.92,88.96,89.19,22495300.0,-0.021610355419043437,0
2009-02-27,87.91,91.3,87.67,89.31,25237800.0,0.001345442314160783,1
2009-03-02,89.31,91.2,87.67,87.94,27533200.0,-0.015339827566901887,0
2009-03-03,88.83,90.74,87.88,88.37,25869300.0,0.004889697521037073,1
2009-03-04,90.24,92.77,89.45,91.17,26478700.0,0.031684960959601716,1
2009-03-05,90.25,91.87,88.45,88.84,25246400.0,-0.025556652407590197,0
2009-03-06,88.34,88.4,82.33,85.3,36112400.0,-0.03984691580369215,0
2009-03-09,84.12,87.6,82.57,83.11,24939200.0,-0.025674091441969527,0
2009-03-10,84.87,89.17,84.36,88.6275,30152100.0,0.06638791962459378,1
2009-03-11,89.9,94.07,89.58,92.68,30227600.0,0.045725085329045845,1
2009-03-12,92.9703,96.58,92.0,96.35,27444900.0,0.03959861890375471,1
2009-03-13,96.3,97.2,95.01,95.93,21470300.0,-0.004359107420861319,0
2009-03-16,96.45,97.39,94.18,95.42,28473000.0,-0.005316376524549193,0
2009-03-17,95.26,99.69,95.07,99.66,28094500.0,0.04443512890379364,1
2009-03-18,99.91,103.48,99.72,101.52,28429900.0,0.01866345574954842,1
2009-03-19,101.91,103.2,100.25,101.62,17863600.0,0.0009850275807723463,1
2009-03-20,102.09,103.11,100.57,101.59,24842400.0,-0.00029521747687466515,0
2009-03-23,102.71,108.16,101.75,107.66,23799900.0,0.05974997539127869,1
2009-03-24,106.36,109.44,105.3872,106.83,22879000.0,-0.007709455693850953,0
2009-03-25,107.58,108.36,103.86,106.49,23093500.0,-0.0031826266030141603,0
2009-03-26,107.83,109.98,107.58,109.87,22009000.0,0.031740069490093115,1
2009-03-27,108.23,108.53,106.4,106.85,17602600.0,-0.027487030126513212,0
2009-03-30,104.51,105.01,102.61,104.49,17957000.0,-0.022087037903603224,0
2009-03-31,105.45,107.45,105.0,105.12,20360000.0,0.00602928509905265,1
2009-04-01,104.09,109.0,103.89,108.69,21049000.0,0.03396118721461172,1
2009-04-02,110.145,114.75,109.78,112.71,29013100.0,0.03698592326800987,1
2009-04-03,114.19,116.13,113.52,115.99,22722900.0,0.02910123325348235,1
2009-04-06,114.94,118.75,113.28,118.45,23502300.0,0.021208724890076747,1
2009-04-07,116.53,116.67,114.19,115.0,19163600.0,-0.029126213592232997,0
2009-04-08,115.43,116.79,114.58,116.32,16272500.0,0.01147826086956516,1
2009-04-09,118.42,120.0,117.96,119.57,18955600.0,0.027940165061898226,1
2009-04-13,120.01,120.98,119.0,120.22,13901300.0,0.0054361461905161335,1
2009-04-14,119.57,120.17,117.25,118.31,16236500.0,-0.01588753951089661,0
2009-04-15,117.2,118.25,115.76,117.64,14745800.0,-0.005663088496323243,0
2009-04-16,119.19,123.15,118.79,121.45,21194500.0,0.03238694321659308,1
2009-04-17,121.18,124.25,120.25,123.42,17767700.0,0.016220666941128004,1
2009-04-20,121.73,122.99,119.16,120.5,16659500.0,-0.023659050397018322,0
2009-04-21,118.89,122.14,118.6,121.76,16810200.0,0.010456431535269761,1
2009-04-22,122.63,125.35,121.2,121.51,33527400.0,-0.0020532194480946675,0
2009-04-23,126.62,127.2,123.51,125.4,33755600.0,0.03201382602254954,1
2009-04-24,124.64,125.14,122.97,123.9,19313000.0,-0.011961722488038284,0
2009-04-27,122.9,125.0,122.66,124.73,17167500.0,0.006698950766747425,1
2009-04-28,123.3501,126.21,123.26,123.902,16280600.0,-0.006638338811833622,0
2009-04-29,124.85,126.85,123.83,125.14,16361100.0,0.00999176768736576,1
2009-04-30,126.22,127.0,124.92,125.83,17803200.0,0.005513824516541366,1
2009-05-01,125.8,127.95,125.8,127.24,14197000.0,0.011205594850194789,1
2009-05-04,128.24,132.25,127.68,132.07,21762800.0,0.03795976108142085,1
2009-05-05,131.75,132.86,131.12,132.71,14223400.0,0.004845915045051941,1
2009-05-06,133.33,133.5,130.22,132.5,16912100.0,-0.001582397709291028,0
2009-05-07,132.33,132.39,127.9,129.06,18992000.0,-0.02596226415094338,0
2009-05-08,129.04,131.2342,126.26,129.19,16713000.0,0.0010072834340615344,1
2009-05-11,127.37,130.96,127.12,129.57,14452100.0,0.00294140413344679,1
2009-05-12,129.56,129.71,123.25,124.42,21767200.0,-0.03974685498186303,0
2009-05-13,123.21,124.02,119.38,119.49,21284700.0,-0.03962385468574192,0
2009-05-14,119.78,123.53,119.7,122.95,15993800.0,0.028956398024939434,1
2009-05-15,122.32,124.62,121.61,122.42,13127400.0,-0.004310695404636022,0
2009-05-18,123.73,126.7,121.57,126.65,16387200.0,0.034553177585361805,1
2009-05-19,126.82,129.31,125.74,127.45,13300800.0,0.006316620607974777,1
2009-05-20,127.63,129.21,125.3,125.87,13878000.0,-0.012397018438603413,0
2009-05-21,125.15,126.78,122.89,124.18,14569500.0,-0.013426551203622794,0
2009-05-22,124.05,124.18,121.75,122.5,10642800.0,-0.013528748590755368,0
2009-05-26,124.76,130.83,124.55,130.78,22747400.0,0.06759183673469393,1
2009-05-27,131.78,134.98,130.91,133.05,23086500.0,0.01735739409695669,1
2009-05-28,133.45,135.39,132.03,135.07,17412600.0,0.01518226230740316,1
2009-05-29,135.39,135.9,133.85,135.81,16304800.0,0.005478640704819737,1
2009-06-01,136.47,139.99,136.0,139.35,16160700.0,0.026065827258670238,1
2009-06-02,138.99,141.34,138.35,139.49,16293700.0,0.0010046645138142019,1
2009-06-03,140.0,141.11,139.07,140.95,20185700.0,0.010466700121872341,1
2009-06-04,140.13,144.18,140.04,143.74,19665500.0,0.019794253281305574,1
2009-06-05,145.31,146.4,143.21,144.67,22597000.0,0.006470015305412469,1
2009-06-08,143.82,144.23,139.43,143.85,33273300.0,-0.005668072164235816,0
2009-06-09,143.81,144.56,140.55,142.72,24177300.0,-0.007855404935696919,0
2009-06-10,142.28,142.35,138.3,140.25,24593700.0,-0.017306614349775762,0
2009-06-11,139.55,141.56,138.55,139.95,18743700.0,-0.002139037433155133,0
2009-06-12,138.81,139.1,136.04,136.97,20110200.0,-0.02129331904251508,0
2009-06-15,136.01,136.93,134.89,136.09,19276800.0,-0.006424764546981043,0
2009-06-16,136.66,138.47,136.1,136.35,18385900.0,0.0019105004041441997,1
2009-06-17,136.67,137.45,134.53,135.58,20407600.0,-0.005647231389805496,0
2009-06-18,136.11,138.0,135.59,135.88,15274300.0,0.002212715739784432,1
2009-06-19,138.07,139.5,136.9,139.48,25780600.0,0.0264939652634677,1
2009-06-22,140.67,141.56,136.33,137.37,22675500.0,-0.015127616862632531,0
2009-06-23,136.4,136.95,132.88,134.01,25233300.0,-0.024459488971391274,0
2009-06-24,135.42,137.5,134.86,136.22,17340200.0,0.016491306618909185,1
2009-06-25,135.75,140.2,135.21,139.86,21051700.0,0.026721479958890182,1
2009-06-26,139.79,143.56,139.74,142.44,15692300.0,0.018447018447018237,1
2009-06-29,143.46,143.95,141.54,141.97,20272000.0,-0.0032996349340073117,0
2009-06-30,142.58,143.8,141.8,142.43,15508000.0,0.003240121152356279,1
2009-07-01,143.5,144.66,142.52,142.83,14792100.0,0.002808397107350924,1
2009-07-02,141.25,142.83,139.79,140.02,13231400.0,-0.019673738010221986,0
2009-07-06,138.7,138.99,136.25,138.61,17810300.0,-0.010069990001428386,0
2009-07-07,138.48,139.68,135.18,135.4,16485600.0,-0.02315850227256333,0
2009-07-08,135.92,138.04,134.42,137.22,20568900.0,0.013441654357459365,1
2009-07-09,137.76,137.99,135.93,136.36,12250900.0,-0.006267307972598668,0
2009-07-10,136.34,138.97,136.32,138.52,15902700.0,0.015840422411264266,1
2009-07-13,139.54,142.34,137.53,142.34,17267900.0,0.027577245163153297,1
2009-07-14,142.03,143.18,141.161,142.27,12401700.0,-0.0004917802444850405,0
2009-07-15,145.04,147.0,144.32,146.88,17342400.0,0.03240317705770712,1
2009-07-16,145.76,148.02,145.57,147.52,14056100.0,0.004357298474945592,1
2009-07-17,149.08,152.02,148.63,151.75,21505500.0,0.028674078091106114,1
2009-07-20,153.27,155.036,150.89,152.909,26268800.0,0.00763756177924213,1
2009-07-21,153.29,153.43,149.75,151.51,31242200.0,-0.009149232550078823,0
2009-07-22,157.79,158.73,156.11,156.74,31218000.0,0.03451917365190438,1
2009-07-23,156.63,158.44,155.56,157.82,18820100.0,0.006890391731529721,1
2009-07-24,156.95,160.0,156.5,159.986,15655800.0,0.01372449626156369,1
2009-07-27,160.17,160.88,157.26,160.1,15475400.0,0.0007125623492056921,1
2009-07-28,158.88,160.105,157.6,160.0,12984100.0,-0.0006246096189881367,0
2009-07-29,158.9,160.45,158.25,160.03,13648500.0,0.0001875000000000071,1
2009-07-30,161.7,164.72,161.5,162.79,16771600.0,0.01724676623133159,1
2009-07-31,162.9881,165.0,162.91,163.39,15090600.0,0.003685730081700367,1
2009-08-03,165.21,166.64,164.87,166.43,14080000.0,0.01860578982801897,1
2009-08-04,164.93,165.57,164.21,165.55,14136100.0,-0.005287508261731633,0
2009-08-05,165.75,167.39,164.21,165.11,15113700.0,-0.0026578073089701393,0
2009-08-06,165.58,166.51,163.09,163.91,12200600.0,-0.0072678820180486214,0
2009-08-07,165.49,166.6,164.8,165.51,13834100.0,0.009761454456713947,1
2009-08-10,165.66,166.6,163.66,164.72,10724800.0,-0.004773125490906804,0
2009-08-11,163.69,164.38,161.88,162.83,12690800.0,-0.011474016512870278,0
2009-08-12,162.55,166.71,162.46,165.31,15895400.0,0.015230608610206975,1
2009-08-13,166.65,168.67,166.5,168.42,15713600.0,0.018813138951061514,1
2009-08-14,167.94,168.2267,165.53,166.78,10922000.0,-0.009737560859755301,0
2009-08-17,163.55,163.59,159.42,159.59,18727900.0,-0.04311068473438062,0
2009-08-18,161.63,164.24,161.41,164.0,15398300.0,0.02763331035779193,1
2009-08-19,162.75,165.3,162.45,164.6,14759700.0,0.003658536585365857,1
2009-08-20,164.98,166.72,164.61,166.33,12215400.0,0.010510328068043862,1
2009-08-21,167.65,169.37,166.8,169.22,14859800.0,0.017375097697348574,1
2009-08-24,170.12,170.71,168.27,169.06,14533200.0,-0.000945514714572715,0
2009-08-25,169.4599,170.94,169.13,169.4,11584100.0,0.0020111203123152066,1
2009-08-26,168.92,169.55,166.76,167.41,10857100.0,-0.011747343565525425,0
2009-08-27,168.75,169.57,164.83,169.45,16042200.0,0.012185651992115076,1
2009-08-28,172.27,172.49,168.53,170.05,16203600.0,0.0035408675125407907,1
2009-08-31,168.16,168.85,166.5,168.21,11119200.0,-0.010820346956777471,0
2009-09-01,167.99,170.0,164.94,165.298,16751000.0,-0.017311693716188126,0
2009-09-02,164.62,167.61,164.11,165.18,13008900.0,-0.000713862236687679,0
2009-09-03,166.44,167.1,165.0,166.55,10498400.0,0.008293982322315152,1
2009-09-04,167.2757,170.7,167.09,170.31,13379600.0,0.022575803062143462,1
2009-09-08,172.98,173.14,172.0,172.93,11251700.0,0.015383712054488852,1
2009-09-09,172.78,174.47,169.7,171.14,28967400.0,-0.01035100907881814,0
2009-09-10,172.06,173.25,170.81,172.56,17540500.0,0.008297300455767376,1
2009-09-11,172.91,173.18,170.87,172.16,12462900.0,-0.0023180343069078013,0
2009-09-14,170.83,173.9,170.25,173.72,11500400.0,0.009061338289962917,1
2009-09-15,174.04,175.65,173.59,175.16,15231100.0,0.00828920101312458,1
2009-09-16,177.99,182.75,177.88,181.87,26929400.0,0.03830783283854755,1
2009-09-17,181.98,186.79,181.97,184.55,28949000.0,0.014735800296915347,1
2009-09-18,185.83,186.55,184.76,185.02,21485100.0,0.002546735302086045,1
2009-09-21,184.29,185.16,181.62,184.02,15632700.0,-0.0054048211004216196,0
2009-09-22,185.19,185.38,182.85,184.48,12741200.0,0.002499728290403125,1
2009-09-23,185.4,188.9,185.03,185.5,21198700.0,0.005529054640069475,1
2009-09-24,187.2,187.7,182.77,183.82,19674300.0,-0.00905660377358497,0
2009-09-25,182.01,185.5,181.44,182.37,15901400.0,-0.007888151452507874,0
2009-09-28,183.87,186.68,183.33,186.1519,12051600.0,0.020737511652135776,1
2009-09-29,186.73,187.4,184.31,185.38,12335200.0,-0.004146613598894344,0
2009-09-30,186.13,186.45,182.6127,185.35,19270900.0,-0.00016182975509759778,0
2009-10-01,185.35,186.22,180.7,180.8599,18739700.0,-0.024224979768006416,0
2009-10-02,181.41,185.94,181.35,184.9,19761000.0,0.022338285048261186,1
2009-10-05,186.2,186.86,184.2701,186.024,15111900.0,0.006078961600865407,1
2009-10-06,187.74,190.01,187.3,190.01,21610200.0,0.02142734270846769,1
2009-10-07,189.76,190.55,189.032,190.25,16631000.0,0.0012630914162412576,1
2009-10-08,190.66,191.45,188.89,189.27,15650400.0,-0.005151116951379708,0
2009-10-09,188.97,190.7,188.62,190.47,10474000.0,0.006340148993501327,1
2009-10-12,191.02,191.51,189.64,190.81,10286600.0,0.0017850580143854433,1
2009-10-13,190.63,191.17,189.7,190.02,12429300.0,-0.004140244222000877,0
2009-10-14,192.25,192.32,190.23,191.29,13411100.0,0.0066835069992632334,1
2009-10-15,189.63,190.92,189.53,190.56,13341300.0,-0.003816195305556991,0
2009-10-16,189.35,190.36,187.84,188.05,15408100.0,-0.013171704450041899,0
2009-10-19,187.85,190.0,185.55,189.86,33651100.0,0.009625099707524676,1
2009-10-20,200.6,201.75,197.85,198.76,40751400.0,0.04687664594964702,1
2009-10-21,199.52,208.7099,199.23,204.92,42633100.0,0.030992151338297358,1
2009-10-22,204.7,207.85,202.51,205.2,28264000.0,0.001366386882685866,1
2009-10-23,205.7,205.8,203.23,203.94,15028100.0,-0.0061403508771928905,0
2009-10-26,203.67,206.75,200.1,202.48,17297800.0,-0.007158968324016857,0
2009-10-27,201.66,202.81,196.45,197.37,27019700.0,-0.02523706045041474,0
2009-10-28,197.71,198.02,191.1,192.4,29228100.0,-0.025181131884278285,0
2009-10-29,195.0,196.81,192.14,196.35,20366800.0,0.020530145530145427,1
2009-10-30,196.056,196.8,186.0667,188.5,25625900.0,-0.03997962821492229,0
2009-11-02,189.8,192.88,185.57,189.31,24249400.0,0.004297082228116755,1
2009-11-03,187.85,189.52,185.92,188.75,18662200.0,-0.0029581110348106954,0
2009-11-04,190.73,193.85,190.23,190.81,17411800.0,0.010913907284768154,1
2009-11-05,192.4,195.0,191.82,194.0301,13742900.0,0.016875949897804166,1
2009-11-06,192.51,195.19,192.4,194.34,10539200.0,0.001597174871321494,1
2009-11-09,196.94,201.9,196.26,201.46,18887700.0,0.03663682206442309,1
2009-11-10,201.02,204.98,201.01,202.98,14328400.0,0.007544922068897009,1
2009-11-11,204.56,205.0,201.83,203.25,15852500.0,0.0013301803133314305,1
2009-11-12,203.14,204.87,201.43,201.99,12990400.0,-0.006199261992619887,0
2009-11-13,202.87,204.83,202.07,204.45,12258600.0,0.012178820733699691,1
2009-11-16,205.48,208.0,205.01,206.63,17328800.0,0.010662753729518304,1
2009-11-17,206.08,207.44,205.0,207.0,14161200.0,0.0017906402748875117,1
2009-11-18,206.54,207.0,204.0,205.96,13368600.0,-0.0050241545893718875,0
